,_id,admin,allGroups,amount,cash,cashDoc,contents,context,description,gameCode,group,groupName,humanTime,item,itemNo,key,newPrice,newYearValue,note,oldPrice,player,playername,pointsAwarded,price,recipient,recipientGroup,recipientName,recvAmt,recvRes,recvResNo,recvResRecipient,recvResRequester,reqAmt,reqId,reqLogContents,reqRes,reqResNo,reqResRecipient,reqResRequester,requester,requesterGroup,requesterName,response,size,startingYear,stockDoc,timestamp,user,year,zone
0,z3GWQvoPxnFugMjYH,nbKNN3XTrRbWTetD6,,,,,"{u'status': u'running', u'yearLength': 375000, u'group': u'admin', u'cheapRes': [u'c7', u'c8', u'c6', u'c4', u'c3', u'c2'], u'elapsedTimeYear': 0, u'playerName': u'boss', u'elapsedTimeTotal': 0, u'expensiveRes': [u'e1', u'e8', u'e2', u'e5', u'e4', u'e6'], u'gameCode': u'1730', u'currentYear': 2253, u'player': u'nbKNN3XTrRbWTetD6', u'role': u'admin', u'lastLogin': 1486231206998.0, u'gameStart': 1486231206998.0, u'groupNumbers': [7, 4, 0, 1, 6, 5], u'_id': u'KthEMoDwF2F9LGX8R', u'size': u'6'}",,,1730,,,2/4/17 13:00,,,NewGameStart,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2253,,1.49E+12,,,
1,2cdMj3M2jMjZJnwPa,,,,,,,,,1730,7,turquoise-group,2/4/17 13:00,,,PlayerJoinsGame,,,,,qcyxKRPawiLYkQyQC,turquoise-group-base,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
2,3eDQtnEg4jTpxEpay,,,,,,,,,1730,4,blue-group,2/4/17 13:00,,,PlayerJoinsGame,,,,,LhQFHZKYXmhRKi8qG,blue-group-base,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
3,7sNu6NmCZEfzfe3Dx,,,,,,,,,1730,0,white-group,2/4/17 13:00,,,PlayerJoinsGame,,,,,eBkGZbdwjQNeFER9k,white-group-base,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
4,DiJqSEoxPnBPvBXFr,,,,,,,,,1730,1,red-group,2/4/17 13:00,,,PlayerJoinsGame,,,,,Zuca8AbYebBMHiAxu,red-group-base,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
5,BwQeuF7g9Nv8B3xQ2,,,,,,,,,1730,6,orange-group,2/4/17 13:00,,,PlayerJoinsGame,,,,,mEqCEKS3PQhcP43A7,orange-group-base,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
6,vcjf7v86jd7ayhHcC,,,,,,,,,1730,5,yellow-group,2/4/17 13:00,,,PlayerJoinsGame,,,,,MFp3f6nwurcXDtrSK,yellow-group-base,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
7,LyJJ5Tp9novuxXZfD,,,,,,,,NewGameSetup,1730,,,2/4/17 13:00,,,GameYearIncrease,,2254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
8,ocjQPDaN7QD8QvYHq,,,,,,,{},NewYearUpdates,1730,7,,2/4/17 13:00,gold,e1,StockPriceChange,8.82,,,253.6074866,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
9,hgKnaJFvSYrXWHog6,,,,,,,,NewYearUpdates,1730,7,,2/4/17 13:00,555,555,StockPriceChange,34048.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
10,4NKpctXDHs4nk8vJt,,,,,,,{},NewYearUpdates,1730,7,,2/4/17 13:00,ruby,e6,StockPriceChange,8.82,,,227.2634169,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
11,DKv9AQjS632Z2bviu,,,,,,,,NewYearUpdates,1730,7,,2/4/17 13:00,555,555,StockPriceChange,30789.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
12,gGG5J7fDdPPqfmkuQ,,,,,,,{},NewYearUpdates,1730,7,,2/4/17 13:00,iridium,e5,StockPriceChange,8.82,,,268.0710798,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
13,BzHGpD8nnEmnBLST4,,,,,,,,NewYearUpdates,1730,7,,2/4/17 13:00,555,555,StockPriceChange,26927.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
14,iNBouoGY8BqWcZwvf,,,,,,,{},NewYearUpdates,1730,7,,2/4/17 13:00,pearl,e8,StockPriceChange,8.82,,,267.2084281,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
15,C5zj7yeiCbEgp6zsu,,,,,,,,NewYearUpdates,1730,7,,2/4/17 13:00,555,555,StockPriceChange,23086.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
16,q5iLXmPrscKsuGKcg,,,,,,,{},NewYearUpdates,1730,7,,2/4/17 13:00,diamond,e4,StockPriceChange,8.82,,,253.8809309,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
17,LCkWnuJLZYPPJ3o6y,,,,,,,,NewYearUpdates,1730,7,,2/4/17 13:00,555,555,StockPriceChange,19454.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
18,wGiKRw2tecFc5Z8Fa,,,,,,,{},NewYearUpdates,1730,7,,2/4/17 13:00,silver,e2,StockPriceChange,8.82,,,253.6028283,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
19,mE5TPdPkMcE6CcrST,,,,,,,,NewYearUpdates,1730,7,,2/4/17 13:00,555,555,StockPriceChange,15835.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
20,JQ7FmS6XjGAw85CSp,,,,,,,{},NewYearUpdates,1730,7,,2/4/17 13:00,water,c2,StockPriceChange,3.12,,,76.98255687,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
21,BwbnoYtZfB4McLNBu,,,,,,,,NewYearUpdates,1730,7,,2/4/17 13:00,555,555,StockPriceChange,13623.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
22,EGGAMAodj6T6LFoZK,,,,,,,{},NewYearUpdates,1730,7,,2/4/17 13:00,stone,c6,StockPriceChange,3.12,,,89.31393908,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
23,N6cw9KddLWo4dTETw,,,,,,,,NewYearUpdates,1730,7,,2/4/17 13:00,555,555,StockPriceChange,11043.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
24,v5M5gWfNxZbF7zg9x,,,,,,,{},NewYearUpdates,1730,7,,2/4/17 13:00,oil,c7,StockPriceChange,3.12,,,78.5803443,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
25,LCKzFygtW5BMDtKS9,,,,,,,,NewYearUpdates,1730,7,,2/4/17 13:00,555,555,StockPriceChange,8789.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
26,zE8wJvTwz2PK3HrN9,,,,,,,{},NewYearUpdates,1730,7,,2/4/17 13:00,food,c3,StockPriceChange,1.56,,,84.39729794,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
27,qSt5Lu5WSGcoSpRRe,,,,,,,,NewYearUpdates,1730,7,,2/4/17 13:00,555,555,StockPriceChange,6310.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
28,zYBNDa2iwJQkFnkSj,,,,,,,{},NewYearUpdates,1730,7,,2/4/17 13:00,cotton,c8,StockPriceChange,3.12,,,82.52881777,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
29,9Gd5tzDCdZEreiQnB,,,,,,,,NewYearUpdates,1730,7,,2/4/17 13:00,555,555,StockPriceChange,3943.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
30,W768TtmExNR4cfYpo,,,,,,,{},NewYearUpdates,1730,7,,2/4/17 13:00,coal,c4,StockPriceChange,6.25,,,83.42766019,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
31,ZkzpbYYCq9cACxH8J,,,,,,,,NewYearUpdates,1730,7,,2/4/17 13:00,555,555,StockPriceChange,1665.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
32,vkRRCTMMx3fqimjB4,,,,,,,{},NewYearUpdates,1730,4,,2/4/17 13:00,pearl,e8,StockPriceChange,8.82,,,264.9106739,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
33,nZcstjq7EABdP2nPn,,,,,,,,NewYearUpdates,1730,4,,2/4/17 13:00,555,555,StockPriceChange,33564.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
34,2vr4cP2Dsm3epmysn,,,,,,,{},NewYearUpdates,1730,4,,2/4/17 13:00,iridium,e5,StockPriceChange,8.82,,,265.3554069,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
35,bQEKx6AufvXgKR2R7,,,,,,,,NewYearUpdates,1730,4,,2/4/17 13:00,555,555,StockPriceChange,29734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
36,ezWmtCbk28STMKDYR,,,,,,,{},NewYearUpdates,1730,4,,2/4/17 13:00,gold,e1,StockPriceChange,8.82,,,228.8018519,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
37,CST94c3PrZJmr8fEo,,,,,,,,NewYearUpdates,1730,4,,2/4/17 13:00,555,555,StockPriceChange,26460.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
38,rWxZz6EsfotJDNJDP,,,,,,,{},NewYearUpdates,1730,4,,2/4/17 13:00,ruby,e6,StockPriceChange,8.82,,,237.9924988,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
39,ZpsMaKNpWcfDkmqu7,,,,,,,,NewYearUpdates,1730,4,,2/4/17 13:00,555,555,StockPriceChange,23058.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
40,otYQHpcDXHLX8RmTt,,,,,,,{},RegularUpdate,1730,7,,2/4/17 13:00,gold,e1,StockPriceChange,8.72,,,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
41,KkJZWse6byM6pF5Sj,,,,,,,,RegularUpdate,1730,7,,2/4/17 13:00,555,555,StockPriceChange,1664.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
42,dC9Qwjh7GCwgzW2a5,,,,,,,{},NewYearUpdates,1730,4,,2/4/17 13:00,diamond,e4,StockPriceChange,8.82,,,247.1607964,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
43,Dxk5NMwDdoc9kQeih,,,,,,,{},RegularUpdate,1730,7,,2/4/17 13:00,ruby,e6,StockPriceChange,8.62,,,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
44,jaqtLztni7kB37RMv,,,,,,,,NewYearUpdates,1730,4,,2/4/17 13:00,555,555,StockPriceChange,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
45,SaGLjRRMcuXak9Red,,,,,,,,RegularUpdate,1730,7,,2/4/17 13:00,555,555,StockPriceChange,1660.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
46,raaKEuDEuuvyD8gwC,,,,,,,{},RegularUpdate,1730,7,,2/4/17 13:00,iridium,e5,StockPriceChange,8.82,,,265.3658533,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
47,Gtjo9av2b4YYA4BLJ,,,,,,,{},NewYearUpdates,1730,4,,2/4/17 13:00,silver,e2,StockPriceChange,8.82,,,265.3658533,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
48,bfM2xHPtYDeZAwR5s,,,,,,,,RegularUpdate,1730,7,,2/4/17 13:00,555,555,StockPriceChange,17387.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
49,pQ3LDzYq8RyWFZe5p,,,,,,,,NewYearUpdates,1730,4,,2/4/17 13:00,555,555,StockPriceChange,17387.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
50,3qd8RFW6D4FvB6i2x,,,,,,,{},RegularUpdate,1730,7,,2/4/17 13:00,pearl,e8,StockPriceChange,8.42,,,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
51,mrvB4jjNinMWTAjgk,,,,,,,{},NewYearUpdates,1730,4,,2/4/17 13:00,food,c3,StockPriceChange,1.56,,,80.66728998,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
52,gZG4YoW7doJkEW667,,,,,,,,RegularUpdate,1730,7,,2/4/17 13:00,555,555,StockPriceChange,1647.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
53,8y5sFdCTN4tPvitna,,,,,,,,NewYearUpdates,1730,4,,2/4/17 13:00,555,555,StockPriceChange,13360.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
54,CTxGJkHw7kPAf2FNn,,,,,,,{},RegularUpdate,1730,7,,2/4/17 13:00,diamond,e4,StockPriceChange,8.33,,,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
55,ruW5MdmbjJocbCyyh,,,,,,,,RegularUpdate,1730,7,,2/4/17 13:00,555,555,StockPriceChange,1637.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
56,ykPtNJjsv7kFQWZP6,,,,,,,{},NewYearUpdates,1730,4,,2/4/17 13:00,oil,c7,StockPriceChange,6.25,,,76.7718623,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
57,yZT2MF7DHQddZe9hs,,,,,,,,NewYearUpdates,1730,4,,2/4/17 13:00,555,555,StockPriceChange,11257.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
58,dH6z9TwP87cPzWbPS,,,,,,,,,1730,,,2/4/17 13:00,,,GamePaused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
59,Ri4p6jAhgHYmKY6Rb,,,,,,,{},RegularUpdate,1730,7,,2/4/17 13:00,silver,e2,StockPriceChange,8.24,,,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
60,6sNtrEXMXLT5GKEb5,,,,,,,,RegularUpdate,1730,7,,2/4/17 13:00,555,555,StockPriceChange,1625.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
61,SKKQed2aNPMRoizNo,,,,,,,{},NewYearUpdates,1730,4,,2/4/17 13:00,cotton,c8,StockPriceChange,3.12,,,86.64978324,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
62,fz32NXiwEzMrLuL5B,,,,,,,,NewYearUpdates,1730,4,,2/4/17 13:00,555,555,StockPriceChange,8760.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
63,At9eb3kZwRXuMppbi,,,,,,,{},RegularUpdate,1730,7,,2/4/17 13:00,water,c2,StockPriceChange,3.08,,,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
64,7RyhCKSPczup23qAk,,,,,,,,RegularUpdate,1730,7,,2/4/17 13:00,555,555,StockPriceChange,1624.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
65,zjxQ86QJSLNvKWHaF,,,,,,,{},NewYearUpdates,1730,4,,2/4/17 13:00,water,c2,StockPriceChange,3.12,,,88.27466395,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
66,8CyLkkyFRp2QYmvSv,,,,,,,,NewYearUpdates,1730,4,,2/4/17 13:00,555,555,StockPriceChange,6218.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
67,YNJWqX7jXthrbud5K,,,,,,,{},RegularUpdate,1730,7,,2/4/17 13:00,stone,c6,StockPriceChange,3.04,,,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
68,vQ6w2FsSD3ZzTe42p,,,,,,,,RegularUpdate,1730,7,,2/4/17 13:00,555,555,StockPriceChange,1622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
69,nBddr5t3WWNxsqCrH,,,,,,,{},NewYearUpdates,1730,4,,2/4/17 13:00,coal,c4,StockPriceChange,3.12,,,76.71574554,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
70,bauytAuP3nyeuWjPs,,,,,,,{},RegularUpdate,1730,7,,2/4/17 13:00,oil,c7,StockPriceChange,3.01,,,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
71,7MNE6gnuKgn74ptHK,,,,,,,,NewYearUpdates,1730,4,,2/4/17 13:00,555,555,StockPriceChange,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
72,rmmbgYXdCBH3QeJnS,,,,,,,,RegularUpdate,1730,7,,2/4/17 13:00,555,555,StockPriceChange,1618.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
73,mEk6FF8rmtmC53Ron,,,,,,,{},RegularUpdate,1730,7,,2/4/17 13:00,food,c3,StockPriceChange,3.12,,,82.69150609,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
74,tfu8Fe9Emi7HxvYrw,,,,,,,{},NewYearUpdates,1730,4,,2/4/17 13:00,stone,c6,StockPriceChange,3.12,,,82.69150609,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
75,8tgRhaCmXocdt6daf,,,,,,,,RegularUpdate,1730,7,,2/4/17 13:00,555,555,StockPriceChange,3273.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
76,JJkqSqSaiRrXT4tTA,,,,,,,,NewYearUpdates,1730,4,,2/4/17 13:00,555,555,StockPriceChange,3273.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
77,3KMGt2bTRMiDQvCaG,,,,,,,{},RegularUpdate,1730,7,,2/4/17 13:00,cotton,c8,StockPriceChange,2.94,,,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
78,iN49ku22rP4ztduzh,,,,,,,,RegularUpdate,1730,7,,2/4/17 13:00,555,555,StockPriceChange,1609.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
79,68B58rLkFWToHSYzx,,,,,,,{},NewYearUpdates,1730,0,,2/4/17 13:00,iridium,e5,StockPriceChange,8.82,,,251.5754463,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
80,pKP4RxyHFeAq3kgsz,,,,,,,,NewYearUpdates,1730,0,,2/4/17 13:00,555,555,StockPriceChange,33514.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
81,yAwurWL6E6KMqz38j,,,,,,,{},RegularUpdate,1730,7,,2/4/17 13:00,coal,c4,StockPriceChange,5.81,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
82,QAnR3eReY25CZBSdr,,,,,,,,RegularUpdate,1730,7,,2/4/17 13:00,555,555,StockPriceChange,1593.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
83,MEFAkDCvQ4KbRQXKk,,,,,,,{},NewYearUpdates,1730,0,,2/4/17 13:00,silver,e2,StockPriceChange,8.82,,,264.2616255,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
84,tKb4TQBdBmD9kB4m2,,,,,,,,NewYearUpdates,1730,0,,2/4/17 13:00,555,555,StockPriceChange,29700.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
85,ZdeuMNeEdT72fhSkb,,,,,,,{},RegularUpdate,1730,4,,2/4/17 13:00,pearl,e8,StockPriceChange,8.72,,,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
86,Rq8KuE2MocDHcsz5N,,,,,,,,RegularUpdate,1730,4,,2/4/17 13:00,555,555,StockPriceChange,1656.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
87,X3xwrNsi2mRFZP6Bp,,,,,,,{},NewYearUpdates,1730,0,,2/4/17 13:00,gold,e1,StockPriceChange,8.82,,,258.4448246,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
88,ConKtn3g4eCyCMRdC,,,,,,,,NewYearUpdates,1730,0,,2/4/17 13:00,555,555,StockPriceChange,25983.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
89,tCsNwNzkt87gXLxBt,,,,,,,{},RegularUpdate,1730,4,,2/4/17 13:00,iridium,e5,StockPriceChange,8.62,,,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
90,wHGyHkAXkM53789iD,,,,,,,,RegularUpdate,1730,4,,2/4/17 13:00,555,555,StockPriceChange,1652.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
91,kkFNwzfA5wLNwegcg,,,,,,,{},NewYearUpdates,1730,0,,2/4/17 13:00,ruby,e6,StockPriceChange,8.82,,,239.1041379,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
92,Z8Xjxw9jaECRKkCdu,,,,,,,,NewYearUpdates,1730,0,,2/4/17 13:00,555,555,StockPriceChange,22564.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
93,FJGH7MBqTkoDEGBQk,,,,,,,{},RegularUpdate,1730,4,,2/4/17 13:00,gold,e1,StockPriceChange,8.52,,,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
94,evkb8e2ihGzrSWfkW,,,,,,,,RegularUpdate,1730,4,,2/4/17 13:00,555,555,StockPriceChange,1647.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
95,fkRkGqreiMLAR2xTp,,,,,,,{},NewYearUpdates,1730,0,,2/4/17 13:00,pearl,e8,StockPriceChange,8.82,,,228.8893995,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
96,aidEpofcyy2dTAKYD,,,,,,,{},RegularUpdate,1730,4,,2/4/17 13:00,ruby,e6,StockPriceChange,8.42,,,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
97,GekjJmoaCKhQFzogd,,,,,,,,NewYearUpdates,1730,0,,2/4/17 13:00,555,555,StockPriceChange,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
98,GXA4eCXiPLxvgL6Bx,,,,,,,,RegularUpdate,1730,4,,2/4/17 13:00,555,555,StockPriceChange,1639.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
99,ycvz9FrD3S6nJiFPy,,,,,,,{},RegularUpdate,1730,4,,2/4/17 13:00,diamond,e4,StockPriceChange,8.82,,,240.4383391,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
100,exErS5F84i84dTyZN,,,,,,,{},NewYearUpdates,1730,0,,2/4/17 13:00,diamond,e4,StockPriceChange,8.82,,,240.4383391,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
101,x4ELDfTJzXXCGAZb4,,,,,,,,RegularUpdate,1730,4,,2/4/17 13:00,555,555,StockPriceChange,17525.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
102,3vXCvbfEzGjMY3shc,,,,,,,,NewYearUpdates,1730,0,,2/4/17 13:00,555,555,StockPriceChange,17525.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
103,9cjA5hA3Wz8qwwTao,,,,,,,{},RegularUpdate,1730,4,,2/4/17 13:00,silver,e2,StockPriceChange,8.82,,,265.3658533,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
104,xTNE34gr67ibHLem9,,,,,,,{},NewYearUpdates,1730,0,,2/4/17 13:00,coal,c4,StockPriceChange,3.12,,,81.8409257,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
105,w7yCQsWyJtLsqEWgG,,,,,,,,RegularUpdate,1730,4,,2/4/17 13:00,555,555,StockPriceChange,1639.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
106,ujzf3oAQAoQfka3dc,,,,,,,,NewYearUpdates,1730,0,,2/4/17 13:00,555,555,StockPriceChange,13527.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
107,phpexJMaJMLrypPmQ,,,,,,,{},RegularUpdate,1730,4,,2/4/17 13:00,food,c3,StockPriceChange,1.56,,,80.66728998,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
108,ovYzQsJtmQHeEAgSR,,,,,,,,RegularUpdate,1730,4,,2/4/17 13:00,555,555,StockPriceChange,1639.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
109,QKmNr6XDgqMowuYDq,,,,,,,{},NewYearUpdates,1730,0,,2/4/17 13:00,oil,c7,StockPriceChange,6.25,,,86.40603977,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
110,jEprmDK8chfL75CBm,,,,,,,,NewYearUpdates,1730,0,,2/4/17 13:00,555,555,StockPriceChange,11135.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
111,iP6w5oBFxA2jrZxTD,,,,,,,{},RegularUpdate,1730,4,,2/4/17 13:00,oil,c7,StockPriceChange,6.25,,,76.7718623,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
112,zJZbyXGF8FsN57ThX,,,,,,,,RegularUpdate,1730,4,,2/4/17 13:00,555,555,StockPriceChange,1639.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
113,79iJ5vDMMjH9xvgNf,,,,,,,{},NewYearUpdates,1730,0,,2/4/17 13:00,water,c2,StockPriceChange,3.12,,,89.69163972,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
114,Dp6J6scx6uwqJzpKc,,,,,,,,NewYearUpdates,1730,0,,2/4/17 13:00,555,555,StockPriceChange,8547.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
115,so6PTarosbe774Kiv,,,,,,,{},RegularUpdate,1730,4,,2/4/17 13:00,cotton,c8,StockPriceChange,3.12,,,86.64978324,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
116,wRwvWL9BfBbKEGKso,,,,,,,,RegularUpdate,1730,4,,2/4/17 13:00,555,555,StockPriceChange,1639.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
117,4P6KYwyzLo7StkrBt,,,,,,,{},NewYearUpdates,1730,0,,2/4/17 13:00,stone,c6,StockPriceChange,3.12,,,80.2930844,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
118,Z6F9qdd8hpgbnZNhR,,,,,,,,NewYearUpdates,1730,0,,2/4/17 13:00,555,555,StockPriceChange,6244.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
119,QCFrMr5mb3gJqPHee,,,,,,,{},RegularUpdate,1730,4,,2/4/17 13:00,water,c2,StockPriceChange,3.12,,,88.27466395,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
120,vJpdDFHbGdHoBZs6A,,,,,,,,RegularUpdate,1730,4,,2/4/17 13:00,555,555,StockPriceChange,1639.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
